Time (s),Channel 1 (V),Channel 2 (V)
-0.0098139999999999998,-1.000035231715199,0.33944128768056325
-0.0098119999999999995,-1.0007004533916135,0.33377895916822109
-0.0098099999999999993,-1.0007004533916135,0.3277835525080941
-0.0098080000000000007,-1.0007004533916135,0.32212122399575194
-0.0098060000000000005,-1.0003678425534064,0.31712505177897943
-0.0098040000000000002,-1.0003678425534064,0.31146272326663715
-0.0098019999999999999,-1.0007004533916135,0.30613347290207982
-0.0097999999999999997,-0.99970262087699158,0.30080422253752248
-0.0097979999999999994,-1.0007004533916135,0.29514189402518032
-0.0097959999999999992,-1.0007004533916135,0.28947956551283816
-0.0097940000000000006,-1.0013656750680282,0.28415031514828071
-0.0097920000000000004,-1.0013656750680282,0.27882106478372337
-0.0097900000000000001,-1.0013656750680282,0.27382489256695086
-0.0097879999999999998,-1.0007004533916135,0.2681625640546087
-0.0097859999999999996,-1.0007004533916135,0.26283331369005136
-0.0097839999999999993,-1.0003678425534064,0.25783714147327885
-0.0097820000000000008,-1.0007004533916135,0.25217481296093669
-0.0097800000000000005,-1.0007004533916135,0.24684556259637927
-0.0097780000000000002,-1.0007004533916135,0.24184939037960676
-0.009776,-1.0010330642298209,0.23652014001504942
-0.0097739999999999997,-1.0003678425534064,0.23119088965049206
-0.0097719999999999994,-1.0013656750680282,0.22619471743371955
-0.0097699999999999992,-1.0013656750680282,0.22153162336473187
-0.0097680000000000006,-1.0007004533916135,0.21653545114795933
-0.0097660000000000004,-1.0003678425534064,0.21120620078340199
-0.0097640000000000001,-1.0010330642298209,0.20587695041884463
-0.0097619999999999998,-1.0007004533916135,0.20054770005428726
-0.0097599999999999996,-1.0010330642298209,0.19621768413308444
-0.0097579999999999993,-1.0010330642298209,0.19088843376852707
-0.0097560000000000008,-1.0010330642298209,0.18589226155175456
-0.0097540000000000005,-1.0010330642298209,0.18089608933498202
-0.0097520000000000003,-1.0003678425534064,0.17589991711820951
-0.00975,-1.0007004533916135,0.17123682304922183
-0.0097479999999999997,-1.0007004533916135,0.16624065083244932
-0.0097459999999999995,-1.0007004533916135,0.16124447861567678
-0.0097439999999999992,-1.0007004533916135,0.1565813845466891
-0.0097420000000000007,-1.0003678425534064,0.15125213418213176
-0.0097400000000000004,-1.0010330642298209,0.14692211826092891
-0.0097380000000000001,-1.0007004533916135,0.14225902419194122
-0.0097359999999999999,-1.0007004533916135,0.13692977382738386
-0.0097339999999999996,-1.0003678425534064,0.13226667975839618
-0.0097319999999999993,-1.0003678425534064,0.12793666383719332
-0.0097300000000000008,-1.0003678425534064,0.12227433532485114
-0.0097280000000000005,-1.0010330642298209,0.11827739755143313
-0.0097260000000000003,-1.0013656750680282,0.11361430348244544
-0.009724,-1.0013656750680282,0.10895120941345776
-0.0097219999999999997,-1.0007004533916135,0.10495427164003975
-0.0097199999999999995,-1.0003678425534064,0.099625021275482381
-0.0097179999999999992,-1.0003678425534064,0.094961927206494698
-0.0097160000000000007,-1.0007004533916135,0.090631911285291855
-0.0097140000000000004,-1.000035231715199,0.086301895364088999
-0.0097120000000000001,-1.0010330642298209,0.081638801295101315
-0.0097099999999999999,-1.0003678425534064,0.077308785373898473
-0.0097079999999999996,-1.0003678425534064,0.072312613157125949
-0.0097059999999999994,-1.0010330642298209,0.067982597235923106
-0.0097040000000000008,-1.0007004533916135,0.063319503166935409
-0.0097020000000000006,-1.0010330642298209,0.058989487245732566
-0.0097000000000000003,-1.0007004533916135,0.054659471324529717
-0.009698,-1.0003678425534064,0.049996377255542034
-0.0096959999999999998,-1.000035231715199,0.045999439482124017
-0.0096939999999999995,-1.0013656750680282,0.041669423560921168
-0.0096919999999999992,-1.0010330642298209,0.037006329491933485
-0.0096900000000000007,-1.0003678425534064,0.033009391718515468
-0.0096880000000000004,-1.0003678425534064,0.029012453945097452
-0.0096860000000000002,-1.0007004533916135,0.024682438023894599
-0.0096839999999999999,-1.000035231715199,0.020019343954906916
-0.0096819999999999996,-1.0003678425534064,0.015689328033704066
-0.0096799999999999994,-1.0007004533916135,0.012025468408070885
-0.0096780000000000008,-1.0007004533916135,0.0073623743390832013
-0.0096760000000000006,-1.0007004533916135,0.003365436565665186
-0.0096740000000000003,-1.0010330642298209,-0.0006315012077528295
-0.009672,-1.000035231715199,-0.0049615171289556798
-0.0096699999999999998,-1.0003678425534064,-0.0092915330501585295
-0.0096679999999999995,-1.0007004533916135,-0.013621548971361379
-0.0096659999999999992,-1.000035231715199,-0.016952330449209727
-0.0096640000000000007,-1.0007004533916135,-0.02161542451819741
-0.0096620000000000004,-1.0003678425534064,-0.025612362291615426
-0.0096600000000000002,-1.0003678425534064,-0.029942378212818276
-0.0096579999999999999,-1.0013656750680282,-0.033606237838451458
-0.0096559999999999997,-1.0007004533916135,-0.037603175611869474
-0.0096539999999999994,-1.0007004533916135,-0.041600113385287484
-0.0096520000000000009,-1.0007004533916135,-0.046263207454275174
-0.0096500000000000006,-1.0007004533916135,-0.049593988932123516
-0.0096480000000000003,-1.0007004533916135,-0.053590926705541532
-0.0096460000000000001,-1.0010330642298209,-0.057587864478959548
-0.0096439999999999998,-1.0003678425534064,-0.061584802252377564
-0.0096419999999999995,-1.0007004533916135,-0.065581740025795573
-0.0096399999999999993,-1.0007004533916135,-0.06957867779921359
-0.0096380000000000007,-1.0007004533916135,-0.072909459277061939
-0.0096360000000000005,-1.0007004533916135,-0.076573318902695114
-0.0096340000000000002,-1.0007004533916135,-0.081236412971682798
-0.0096319999999999999,-1.0007004533916135,-0.084567194449531147
-0.0096299999999999997,-1.0013656750680282,-0.088231054075164336
-0.0096279999999999994,-1.0010330642298209,-0.091894913700797512
-0.0096259999999999991,-1.0007004533916135,-0.095891851474215528
-0.0096240000000000006,-1.0010330642298209,-0.099888789247633544
-0.0096220000000000003,-1.0007004533916135,-0.10355264887326672
-0.0096200000000000001,-1.0003678425534064,-0.10688343035111507
-0.0096179999999999998,-1.0003678425534064,-0.11088036812453309
-0.0096159999999999995,-1.0010330642298209,-0.11454422775016626
-0.0096139999999999993,-1.0003678425534064,-0.11820808737579945
-0.0096120000000000008,-1.0003678425534064,-0.12220502514921747
-0.0096100000000000005,-1.0010330642298209,-0.12553580662706582
-0.0096080000000000002,-1.0007004533916135,-0.12886658810491416
-0.009606,-1.0007004533916135,-0.13286352587833217
-0.0096039999999999997,-1.0010330642298209,-0.13652738550396534
-0.0096019999999999994,-1.0003678425534064,-0.13952508883402887
-0.0095999999999999992,-1.0013656750680282,-0.14385510475523172
-0.0095980000000000006,-1.0003678425534064,-0.14685280808529522
-0.0095960000000000004,-1.000035231715199,-0.15051666771092839
-0.0095940000000000001,-1.0013656750680282,-0.1541805273365616
