#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A2E2A9
#Date Time: 2018-11-27 11:16:18.471
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Wavegen 1 Condition: Rising
#Channel 1: Range: 200 mV/div Offset: 0 V
#Channel 2: Range: 500 mV/div Offset: 0 V

Time (s),Channel 1 (V),Channel 2 (V)
0.0092099999999999994,0.058997677136839483,-0.0006315012077528295
0.0092112500000000007,0.06132595300429057,-0.0006315012077528295
0.0092125000000000002,0.063986839709948964,-0.0006315012077528295
0.0092137499999999997,0.066980337253814651,-0.0012976575033224987
0.009215000000000001,0.069308613121268153,-0.00096457935553736118
0.0092162500000000005,0.071969499826924119,-0.0006315012077528295
0.0092175,0.074630386532582513,-0.0006315012077528295
0.0092187500000000012,0.077291273238243016,-0.00096457935553736118
0.009219999999999999,0.079619549105689857,-0.00063150120775313243
0.0092212500000000003,0.081947824973143082,-0.0012976575033224987
0.0092224999999999998,0.084941322517008769,-0.00096457935553766411
0.0092237499999999993,0.087934820060874455,-0.00096457935553766411
0.0092250000000000006,0.090595706766532835,-0.0006315012077528295
0.0092262500000000001,0.092923982633983923,-0.0006315012077528295
0.0092274999999999996,0.095917480177849609,-0.0012976575033224987
0.0092287500000000008,0.098245756045300697,-0.0006315012077528295
0.0092300000000000004,0.10057403191275179,-0.0006315012077528295
0.0092312499999999999,0.10290230778020289,-0.0006315012077528295
0.0092325000000000011,0.10556319448586399,-0.0006315012077528295
0.0092337499999999989,0.10855669202972423,-0.0006315012077528295
0.0092350000000000002,0.11121757873538535,-0.0006315012077528295
0.0092362500000000014,0.11321324376463185,-0.00096457935553736118
0.0092374999999999992,0.1162067413084921,-0.00063150120775313243
0.0092387500000000004,0.11853501717594592,-0.00096457935553766411
0.0092399999999999999,0.120863293043397,-0.00096457935553766411
0.0092412499999999995,0.12352417974905539,-0.0012976575033224987
0.0092425000000000007,0.12585245561650649,-0.00096457935553766411
0.0092437500000000002,0.12818073148395759,-0.00096457935553766411
0.0092449999999999997,0.13084161818961598,-0.00096457935553766411
0.009246250000000001,0.13350250489527613,-0.00063150120775313243
0.0092475000000000005,0.13549816992451813,-0.00096457935553766411
0.00924875,0.13782644579196923,-0.00096457935553766411
0.0092500000000000013,0.14048733249763004,-0.00096457935553736118
0.0092512499999999991,0.14314821920328361,-0.00063150120775313243
0.0092525000000000003,0.14514388423252977,-0.00096457935553766411
0.0092537499999999998,0.14813738177639546,-0.0012976575033224987
0.0092549999999999993,0.15046565764384656,-0.00096457935553766411
0.0092562500000000006,0.15279393351129766,-0.00096457935553766411
0.0092575000000000001,0.15512220937874877,-0.0012976575033224987
0.0092587499999999996,0.15811570692261445,-0.00096457935553766411
0.0092600000000000009,0.1604439827900655,-0.0006315012077528295
0.0092612500000000004,0.16243964781930931,-0.00096457935553766411
0.0092624999999999999,0.16543314536317499,-0.00096457935553766411
0.0092637500000000012,0.16776142123062759,-0.00096457935553796704
0.0092649999999999989,0.16942447542166106,-0.0012976575033221958
0.0092662500000000002,0.17208536212732095,-0.0012976575033224987
0.0092674999999999997,0.17441363799477205,-0.00096457935553766411
0.0092687499999999992,0.17674191386222105,-0.00096457935553766411
0.0092700000000000005,0.17873757889146696,-0.00096457935553766411
0.00927125,0.18106585475891801,-0.0012976575033224987
0.0092724999999999995,0.1837267414645764,-0.00096457935553766411
0.0092737500000000007,0.18538979565561292,-0.0006315012077528295
0.0092750000000000003,0.18771807152306402,-0.0012976575033224987
0.0092762499999999998,0.19037895822872236,-0.0012976575033224987
0.009277500000000001,0.19270723409617557,-0.00096457935553766411
0.0092787499999999988,0.19503550996362246,-0.00096457935553766411
0.0092800000000000001,0.19736378583107567,-0.00096457935553766411
0.0092812500000000013,0.19935945086032153,-0.00096457935553766411
0.0092824999999999991,0.20168772672776841,-0.00096457935553766411
0.0092837500000000003,0.20401600259522162,-0.0012976575033224987
0.0092849999999999999,0.20601166762446543,-0.00096457935553766411
0.0092862499999999994,0.20800733265370919,-0.0002984230599679949
0.0092875000000000006,0.21033560852116029,-0.00096457935553766411
0.0092887500000000001,0.2123312735504041,-0.00096457935553766411
0.0092899999999999996,0.21499216025606249,-0.0012976575033224987
0.0092912500000000009,0.21732043612351354,-0.00096457935553766411
0.0092925000000000004,0.21898349031455006,-0.0006315012077528295
0.0092937499999999999,0.22164437702020845,-0.00096457935553766411
0.0092950000000000012,0.22330743121124641,-0.00096457935553766411
0.009296249999999999,0.22497048540227993,-0.00096457935553766411
0.0092975000000000002,0.22763137210793982,-0.0012976575033224987
0.0092987499999999997,0.22896181546076899,-0.0006315012077528295
0.0092999999999999992,0.23129009132821798,-0.00096457935553736118
0.0093012500000000005,0.2332857563574639,-0.00096457935553766411
0.0093025,0.235614032224915,-0.0006315012077528295
0.0093037499999999995,0.23760969725415876,-0.00096457935553766411
0.0093050000000000008,0.23894014060698798,-0.0012976575033224987
0.0093062500000000003,0.24126841647443903,-0.0012976575033224987
0.0093074999999999998,0.24359669234189013,-0.0012976575033224987
0.0093087500000000011,0.24492713569472116,-0.0012976575033224987
0.0093099999999999988,0.24692280072396131,-0.0012976575033224987
0.0093112500000000001,0.24891846575320692,-0.00096457935553766411
0.0093125000000000013,0.25124674162065952,-0.00096457935553766411
0.0093137499999999991,0.25290979581169304,-0.00096457935553766411
0.0093150000000000004,0.25523807167914558,-0.0012976575033224987
0.0093162499999999999,0.25656851503197481,-0.00096457935553766411
0.0093174999999999994,0.25856418006121862,-0.0016307356511073333
0.0093187500000000006,0.26089245592866966,-0.0012976575033224987
0.0093200000000000002,0.26288812095791347,-0.0012976575033224987
0.0093212499999999997,0.26421856431074264,-0.0012976575033224987
0.0093225000000000009,0.26588161850177916,-0.0012976575033224987
0.0093237500000000004,0.26787728353102297,-0.0012976575033224987
0.009325,0.26954033772205943,-0.00096457935553766411
0.0093262500000000012,0.27153600275130446,-0.00096457935553766411
0.009327499999999999,0.27286644610413119,-0.00096457935553766411
0.0093287500000000002,0.27419688945696163,-0.0012976575033224987
0.0093299999999999998,0.27652516532441274,-0.0012976575033224987
0.0093312499999999993,0.27885344119186378,-0.00096457935553766411
0.0093325000000000005,0.28018388454469301,-0.0012976575033224987
0.00933375,0.28151432789752218,-0.0016307356511073333
0.0093349999999999995,0.28350999292676599,-0.0012976575033224987
0.0093362500000000008,0.28517304711780245,-0.0016307356511073333
0.0093375000000000003,0.28650349047063167,-0.00096457935553766411
0.0093387499999999998,0.28816654466166813,-0.0012976575033224987
0.0093400000000000011,0.29016220969091344,-0.00096457935553796704
0.0093412499999999989,0.29182526388194696,-0.0012976575033221958
0.0093425000000000001,0.29315570723477763,-0.00096457935553766411
0.0093437500000000014,0.29448615058760774,-0.0012976575033224987
0.0093449999999999991,0.29548398310222784,-0.0012976575033224987
0.0093462500000000004,0.29714703729326519,-0.00096457935553766411
0.0093474999999999999,0.29847748064609442,-0.0016307356511073333
0.0093487499999999994,0.29980792399892359,-0.0016307356511073333
0.0093500000000000007,0.3014709781899601,-0.0016307356511073333
0.0093512500000000002,0.30313403238099657,-0.0016307356511073333
0.0093524999999999997,0.3041318648956185,-0.0012976575033224987
0.009353750000000001,0.30579491908665496,-0.0016307356511073333
0.0093550000000000005,0.30712536243948418,-0.0012976575033224987
0.00935625,0.30845580579231335,-0.0016307356511073333
0.0093575000000000012,0.31045147082155805,-0.0016307356511070304
0.009358749999999999,0.31144930333617815,-0.0012976575033228016
0.0093600000000000003,0.31277974668900826,-0.0012976575033224987
0.0093612499999999998,0.31411019004183743,-0.00096457935553766411
0.0093624999999999993,0.31544063339466666,-0.0012976575033224987
0.0093637500000000005,0.31677107674749583,-0.0012976575033224987
0.0093650000000000001,0.318101520100325,-0.0012976575033224987
0.0093662499999999996,0.31909935261494693,-0.0012976575033224987
