Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
281.73937016269622,0.007195510633808618,-4.0414529240249495,50.367173247876721
294.05957712421076,0.0073878177370454877,-3.8250579746964131,49.191334469333697
306.91853555481089,0.0075696389466710853,-3.6160428585569204,48.009669441422247
320.33980456729091,0.0071140931142437153,-3.4146851638839752,46.822340778487188
334.34797349306433,0.0072599844811376693,-3.2214439924679099,45.629372728460552
348.96870693269193,0.0071296786730574166,-3.0353377600801235,44.436520273312269
364.22879177642579,0.0073983699371049814,-2.8568952083036163,43.243825878290849
380.15618628091556,0.0066759276489617124,-2.6869419245281816,42.056875170356477
396.78007129200302,0.0065868575833798043,-2.5238709862299928,40.873312166064963
414.1309037074335,0.006660195044980795,-2.3684514564732875,39.696709094156816
432.24047227744967,0.0063865684712408072,-2.2205628977763263,38.526504657705686
